year,county,race,population,misdemeanor,felony,arrest_count
2010,Alameda,Asian/Pacific Islander,407185,0.248881659,0.226477935,3642
2010,All Combined,All Combined,37341978,1,1,1394425
2010,All Combined,Black,2194007,2.544936966,3.442131557,231172
2010,All Combined,White,15039953,0.937779585,0.818484596,499997
2010,All Combined,Hispanic,14072269,1.081740545,1.086594505,575565
2010,All Combined,Asian/Pacific Islander,4950467,0.229361529,0.235636969,42727
2010,Alpine,All Combined,1233,2.011793412,1.013322231,76
2010,Alpine,White,880,2.264335096,0.567860117,55
2010,Amador,All Combined,38487,0.831638878,1.165695254,1328
2010,Amador,Black,932,1.090687271,1.161532057,38
2010,Amador,White,30760,0.844652298,1.153205662,1067
2010,Amador,Hispanic,4797,0.686864579,1.006661116,139
2010,Butte,All Combined,220273,1.600650671,0.839300583,10898
2010,Butte,Black,3044,5.183407889,3.856786012,531
2010,Butte,White,165912,1.709638064,0.865945046,8703
2010,Butte,Hispanic,31248,1.2350549,0.657785179,1198
2010,Butte,Asian/Pacific Islander,9525,0.580723871,0.454621149,188
2010,Calaveras,All Combined,45654,0.936966246,0.965029142,1581
2010,Calaveras,Black,374,2.501016673,2.894254788,36
2010,Calaveras,White,38090,0.92151281,0.975020816,1309
2010,Calaveras,Hispanic,4740,0.892232615,0.895920067,155
2010,Colusa,All Combined,21642,1.706384709,1.119900083,1202
2010,Colusa,White,8593,2.214721431,1.347210658,607
2010,Colusa,Hispanic,11880,1.270028467,0.89009159,500
2010,Contra Costa,All Combined,1051553,0.675477837,0.925895087,29279
2010,Contra Costa,Black,94654,1.813745425,3.554537885,8318
2010,Contra Costa,White,503485,0.639284262,0.730224813,12357
2010,Contra Costa,Hispanic,256866,0.656364376,0.824313072,6724
2010,Contra Costa,Asian/Pacific Islander,155773,0.123627491,0.134887594,726
2010,Del Norte,All Combined,28822,1.574623831,1.560366361,1668
2010,Del Norte,White,18685,1.97397316,2.067443797,1380
2010,Del Norte,Hispanic,5138,0.340382269,0.388842631,68
2010,El Dorado,All Combined,181567,0.936559577,0.856786012,6066
2010,El Dorado,Black,1319,2.559170394,3.09325562,132
2010,El Dorado,White,145329,0.978039854,0.885928393,5057
2010,El Dorado,Hispanic,21985,0.854412363,0.787676936,670
2010,El Dorado,Asian/Pacific Islander,6511,0.393655958,0.511240633,103
2010,Fresno,All Combined,932969,1.220008133,1.3122398,43108
2010,Fresno,Black,45671,3.420902806,4.154870941,6152
2010,Fresno,White,306216,0.845872306,0.974188177,10141
2010,Fresno,Hispanic,469789,1.409109394,1.427144047,24477
2010,Fresno,Asian/Pacific Islander,89567,0.39243595,0.517069109,1429
2010,Glenn,All Combined,28292,1.578283855,1.371357202,1660
2010,Glenn,Black,213,7.446116307,5.472939217,55
2010,Glenn,White,15770,1.779178528,1.53122398,1045
2010,Glenn,Hispanic,10624,1.198047987,1.065778518,475
2010,Glenn,Asian/Pacific Islander,713,1.368849126,1.050791007,35
2010,Humboldt,All Combined,136056,2.225294835,1.333888426,9927
2010,Humboldt,Black,1432,3.976006507,3.662781016,210
2010,Humboldt,White,105274,2.358682391,1.396336386,8131
2010,Humboldt,Hispanic,13479,1.279381863,0.679433805,556
2010,Humboldt,Asian/Pacific Islander,3275,1.24156161,1.245628643,150
2010,Imperial,All Combined,175520,1.438796259,1.298917569,9005
2010,Imperial,Black,5184,1.921919479,2.216486261,388
2010,Imperial,White,24450,1.759658398,1.590341382,1530
2010,Imperial,Hispanic,140816,1.355835706,1.226477935,6816
2010,Imperial,Asian/Pacific Islander,2370,0.360309069,0.42131557,33
2010,Inyo,All Combined,18823,1.611630744,0.964196503,966
2010,Inyo,White,12416,1.5949573,0.858451291,616
2010,Inyo,Hispanic,3707,1.031313542,0.830974188,132
2010,Kern,All Combined,846568,1.432289549,1.48459617,45848
2010,Kern,Black,46214,3.266368442,4.10990841,6091
2010,Kern,White,325082,1.3399756,1.378018318,16421
2010,Kern,Hispanic,419531,1.330622204,1.423813489,21365
2010,Kern,Asian/Pacific Islander,34744,0.269215128,0.323896753,382
2010,Kings,All Combined,154276,1.634810899,0.915070774,8409
2010,Kings,Black,10514,1.930052867,1.378018318,754
2010,Kings,White,54943,1.321268808,0.744379684,2389
2010,Kings,Hispanic,78484,1.894265962,1.000832639,4912
2010,Kings,Asian/Pacific Islander,5761,0.494103294,0.462114904,103
2010,Lake,All Combined,64854,1.739324929,1.445462115,3920
2010,Lake,Black,1214,4.321268808,5.144046628,205
2010,Lake,White,48049,1.769825132,1.445462115,2943
2010,Lake,Hispanic,11152,1.206994713,1.164862614,488
2010,Lassen,All Combined,35030,0.990239935,0.943380516,1262
2010,Lassen,White,23507,1.212688085,1.158201499,1038
2010,Lassen,Hispanic,6097,0.560390403,0.518734388,123
2010,Los Angeles,All Combined,9824194,0.961773078,1.042464613,364235
2010,Los Angeles,Black,826260,2.579097194,3.264779351,85859
2010,Los Angeles,White,2743456,0.736478243,0.676103247,72838
2010,Los Angeles,Hispanic,4702784,1.010166734,1.105745212,185869
2010,Los Angeles,Asian/Pacific Islander,1350883,0.126067507,0.092422981,5790
2010,Madera,All Combined,151466,0.806425376,0.816819317,4493
2010,Madera,Black,5270,1.28100854,1.34304746,251
2010,Madera,White,57977,0.650264335,0.696919234,1414
2010,Madera,Hispanic,81338,0.913379423,0.882597835,2690
2010,Madera,Asian/Pacific Islander,2768,0.41154941,0.751873439,53
2010,Marin,All Combined,252937,0.90849939,0.623646961,7701
2010,Marin,Black,6784,3.2549817,4.173189009,893
2010,Marin,White,184765,0.752338349,0.442131557,4439
2010,Marin,Hispanic,39461,1.43147621,0.9683597,1955
2010,Marin,Asian/Pacific Islander,14380,0.387555917,0.364696087,201
2010,Mariposa,All Combined,18332,1.355429036,1.226477935,888
2010,Mariposa,White,15201,1.332248882,0.985845129,685
2010,Mariposa,Hispanic,1705,1.979666531,3.272273106,150
2010,Mendocino,All Combined,88292,1.682391216,1.50041632,5248
2010,Mendocino,Black,572,6.39853599,5.822647794,131
2010,Mendocino,White,60449,1.769825132,1.450457952,3687
2010,Mendocino,Hispanic,19802,1.150061,1.257285595,859
2010,Mendocino,Asian/Pacific Islander,1555,0.653924359,1.606161532,55
2010,Merced,All Combined,256800,1.305408703,1.398834305,13246
2010,Merced,Black,8950,3.371695811,4.474604496,1309
2010,Merced,White,82238,1.13745425,1.246461282,3740
2010,Merced,Hispanic,141095,1.410329402,1.426311407,7683
2010,Merced,Asian/Pacific Islander,19026,0.45750305,0.682764363,389
2010,Modoc,All Combined,9802,1.257015047,1.613655287,554
2010,Modoc,White,7717,1.291175275,1.488759367,421
2010,Modoc,Hispanic,1362,0.627084181,1.467110741,58
2010,Mono,All Combined,14338,0.98698658,0.865112406,497
2010,Mono,White,9767,1.0199268,0.800999167,339
2010,Mono,Hispanic,3788,0.654737698,0.945045795,104
2010,Monterey,All Combined,416141,1.067913786,0.924229808,15767
2010,Monterey,Black,11431,2.561610411,2.651124063,1090
2010,Monterey,White,137119,1.006100041,0.763530391,4694
2010,Monterey,Hispanic,230983,1.128507523,1.020815987,9410
2010,Monterey,Asian/Pacific Islander,26007,0.464416429,0.409658618,425
2010,Napa,All Combined,137579,1.034160228,0.955037469,5146
2010,Napa,Black,2644,2.78405856,4.912572856,343
2010,Napa,White,77174,0.955266368,0.830974188,2599
2010,Napa,Hispanic,44859,1.182187881,1.059950042,1922
2010,Napa,Asian/Pacific Islander,9462,0.481496543,0.439633639,163
2010,Nevada,All Combined,98938,0.92151281,0.732722731,3174
2010,Nevada,Black,370,3.187474583,4.050791007,50
2010,Nevada,White,85644,0.934119561,0.728559534,2760
2010,Nevada,Hispanic,8501,0.851565677,0.81265612,272
2010,Nevada,Asian/Pacific Islander,1258,1.22854819,0.794338052,52
2010,Orange,All Combined,3014996,0.879625864,0.740216486,93628
2010,Orange,Black,44640,2.92151281,2.588676103,4638
2010,Orange,White,1333762,0.865799105,0.679433805,39802
2010,Orange,Hispanic,1016837,1.104920699,0.994171524,40713
2010,Orange,Asian/Pacific Islander,544849,0.289141928,0.273938385,5714
2010,Placer,All Combined,350230,0.725904839,0.899250624,10318
2010,Placer,Black,4511,2.68645791,4.910074938,581
2010,Placer,White,266940,0.742578284,0.885928393,7862
2010,Placer,Hispanic,45452,0.68605124,0.903413822,1337
2010,Placer,Asian/Pacific Islander,20849,0.271248475,0.327227311,227
2010,Plumas,All Combined,20098,1.56201708,1.268109908,1082
2010,Plumas,White,17024,1.621797479,1.28143214,944
2010,Plumas,Hispanic,1633,1.270028467,1.019983347,71
2010,Riverside,All Combined,2194933,0.663684425,0.804329725,58449
2010,Riverside,Black,132357,1.322082147,1.98501249,7776
2010,Riverside,White,872829,0.615290769,0.706078268,20885
2010,Riverside,Hispanic,999279,0.694184628,0.830974188,27824
2010,Riverside,Asian/Pacific Islander,133604,0.154127694,0.179850125,804
2010,Sacramento,All Combined,1421236,0.827978853,1.079100749,47602
2010,Sacramento,Black,141191,2.321675478,3.95253955,14883
2010,Sacramento,White,690260,0.747864986,0.824313072,19579
2010,Sacramento,Hispanic,307327,0.762505083,0.965029142,9378
2010,Sacramento,Asian/Pacific Islander,215324,0.268808459,0.368859284,2385
2010,San Benito,All Combined,55547,0.90849939,0.962531224,1892
2010,San Benito,White,21288,0.645790972,0.707743547,520
2010,San Benito,Hispanic,31330,1.115087434,1.17235637,1308
2010,San Bernardino,All Combined,2039040,1.071167141,1.346378018,87742
2010,San Bernardino,Black,172535,2.128914193,3.208159867,15764
2010,San Bernardino,White,680797,0.992679951,1.292256453,27309
2010,San Bernardino,Hispanic,1004568,1.054900366,1.221482098,41643
2010,San Bernardino,Asian/Pacific Islander,131442,0.168361122,0.20316403,868
2010,San Diego,All Combined,3112965,1.01301342,0.891756869,114431
2010,San Diego,Black,151315,2.957299715,3.304746045,17522
2010,San Diego,White,1515175,0.97397316,0.730224813,50285
2010,San Diego,Hispanic,994726,1.025213501,0.973355537,38778
2010,San Diego,Asian/Pacific Islander,345061,0.342008947,0.392173189,4694
2010,San Francisco,All Combined,808850,0.56852379,1.111573689,22112
2010,San Francisco,Black,47092,3.465636438,8.660283097,8912
2010,San Francisco,White,340141,0.600650671,1.120732723,9604
2010,San Francisco,Hispanic,122201,0.100854006,0.01498751,325
2010,San Francisco,Asian/Pacific Islander,272708,0.067507117,0.143213988,922
2010,San Joaquin,All Combined,687095,1.211468076,1.174021649,30182
2010,San Joaquin,Black,49016,2.857259048,3.537052456,5529
2010,San Joaquin,White,246979,1.228141521,1.166527893,10923
2010,San Joaquin,Hispanic,267457,1.242781619,1.084096586,11669
2010,San Joaquin,Asian/Pacific Islander,99484,0.361935746,0.430474604,1400
2010,San Luis Obispo,All Combined,269446,1.381455876,0.738551207,11600
2010,San Luis Obispo,Black,5422,4.147620984,2.088259784,695
2010,San Luis Obispo,White,191557,1.300122001,0.676103247,7715
2010,San Luis Obispo,Hispanic,56426,1.56893046,0.935886761,2822
2010,San Luis Obispo,Asian/Pacific Islander,8614,0.802765352,0.338051624,206
2010,San Mateo,All Combined,719446,0.724684831,0.638634471,18784
2010,San Mateo,Black,19001,3.043513623,4.194004996,2422
2010,San Mateo,White,305905,0.626270842,0.423813489,6328
2010,San Mateo,Hispanic,182953,1.023180155,0.910907577,6891
2010,San Mateo,Asian/Pacific Islander,187774,0.282635218,0.321398834,2062
2010,Santa Barbara,All Combined,424688,2.147620984,0.796003331,26953
2010,Santa Barbara,Black,7271,5.934119561,2.862614488,1336
2010,Santa Barbara,White,203912,2.534770232,0.64029975,14399
2010,Santa Barbara,Hispanic,182455,1.721024807,0.957535387,10124
2010,Santa Barbara,Asian/Pacific Islander,20528,0.649857666,0.247293922,399
2010,Santa Clara,All Combined,1785089,0.816592111,0.741049126,53933
2010,Santa Clara,Black,42828,3.193167954,3.35970025,5205
2010,Santa Clara,White,630092,0.668564457,0.537052456,14551
2010,Santa Clara,Hispanic,480913,1.472956486,1.379683597,27064
2010,Santa Clara,Asian/Pacific Islander,577164,0.244001627,0.243963364,5428
2010,Santa Cruz,All Combined,263709,1.537210248,1.008326395,13240
2010,Santa Cruz,Black,2196,6.851972346,5.876769359,527
2010,Santa Cruz,White,157992,1.552257015,0.845961699,7637
2010,Santa Cruz,Hispanic,84528,1.551443676,1.32889259,4646
2010,Santa Cruz,Asian/Pacific Islander,11115,0.384302562,0.217318901,135
2010,Shasta,All Combined,177538,1.628304189,1.084096586,9869
2010,Shasta,Black,1452,8.010166734,8.372189842,476
2010,Shasta,White,146404,1.685237902,1.084096586,8300
2010,Shasta,Hispanic,14958,0.924359496,0.73438801,528
2010,Shasta,Asian/Pacific Islander,4619,0.871492477,0.648626145,138
2010,Sierra,All Combined,3319,1.163887759,1.079100749,138
2010,Sierra,White,2895,1.264335096,1.09325562,128
2010,Siskiyou,All Combined,45019,1.66653111,1.203996669,2510
2010,Siskiyou,Black,580,4.487189915,5.885928393,108
2010,Siskiyou,White,35720,1.644164294,1.15653622,1946
2010,Siskiyou,Hispanic,4657,1.274908499,0.983347211,204
2010,Solano,All Combined,413723,0.862139081,1.007493755,13921
2010,Solano,Black,59530,1.899145994,2.773522065,4818
2010,Solano,White,169321,0.852785685,0.959200666,5525
2010,Solano,Hispanic,99657,0.715331436,0.614487927,2547
2010,Solano,Asian/Pacific Islander,62840,0.272468483,0.338051624,678
2010,Sonoma,All Combined,484852,1.289955266,0.946711074,20971
2010,Sonoma,Black,6853,4.539650264,4.665278934,1153
2010,Sonoma,White,321115,1.269621797,0.869275604,13395
2010,Sonoma,Hispanic,121104,1.251728345,1.01498751,5261
2010,Sonoma,Asian/Pacific Islander,19587,0.52948353,0.399666944,349
2010,Stanislaus,All Combined,515459,1.023180155,1.40632806,21784
2010,Stanislaus,Black,13247,2.781211875,4.82764363,1681
2010,Stanislaus,White,241373,1.006913379,1.428809326,10158
2010,Stanislaus,Hispanic,216474,1.006913379,1.309741882,8824
2010,Stanislaus,Asian/Pacific Islander,28466,0.407076047,0.526228143,466
2010,Sutter,All Combined,95085,1.231801545,1.112406328,4270
2010,Sutter,Black,1752,4.015453436,4.134887594,270
2010,Sutter,White,47973,1.430256202,1.291423813,2483
2010,Sutter,Hispanic,27399,1.197641318,1.027477102,1194
2010,Sutter,Asian/Pacific Islander,14190,0.498576657,0.563696919,277
2010,Tehama,All Combined,63710,1.636437576,1.580349709,3781
2010,Tehama,Black,372,3.388775925,5.148209825,54
2010,Tehama,White,45772,1.800732005,1.57868443,2901
2010,Tehama,Hispanic,13974,1.294835299,1.585345545,713
2010,Tehama,Asian/Pacific Islander,723,1.068727125,2.648626145,42
2010,Trinity,All Combined,13943,1.621797479,1.684429642,839
2010,Trinity,White,11596,1.784871899,1.730224813,751
2010,Trinity,Hispanic,987,0.535583571,2.193172356,39
2010,Tulare,All Combined,443487,1.433916226,1.432972523,23857
2010,Tulare,Black,5633,4.663684425,5.838467943,1055
2010,Tulare,White,144742,1.226514843,1.257285595,6613
2010,Tulare,Hispanic,269121,1.547783652,1.503746878,15606
2010,Tulare,Asian/Pacific Islander,14855,0.572183815,0.633638634,324
2010,Tuolumne,All Combined,55690,1.396095974,1.264779351,2833
2010,Tuolumne,Black,1200,0.813338756,1.248959201,42
2010,Tuolumne,White,45725,1.497763318,1.320566195,2478
2010,Tuolumne,Hispanic,5928,0.925986173,1.067443797,215
2010,Tuolumne,Asian/Pacific Islander,629,1.487189915,1.059117402,31
2010,Ventura,All Combined,825193,1.240341602,0.889258951,35353
2010,Ventura,Black,13302,2.876779179,2.341382182,1353
2010,Ventura,White,402278,0.972753152,0.715237302,13250
2010,Ventura,Hispanic,333046,1.69296462,1.178184846,19723
2010,Ventura,Asian/Pacific Islander,56318,0.280195201,0.24979184,560
2010,Yolo,All Combined,201651,1.167141114,1.111573689,8513
2010,Yolo,Black,4840,3.554290362,5.676935887,754
2010,Yolo,White,101092,1.177714518,1.013322231,4178
2010,Yolo,Hispanic,61190,1.376575844,1.293921732,3035
2010,Yolo,Asian/Pacific Islander,26856,0.330215535,0.402997502,348
2010,Yuba,All Combined,72498,1.613257422,1.373855121,4077
2010,Yuba,Black,2158,2.996339976,3.742714405,256
2010,Yuba,White,42650,1.955673038,1.571190674,2861
2010,Yuba,Hispanic,18166,1.193167954,0.990008326,749
2010,Yuba,Asian/Pacific Islander,5053,0.627897519,0.807660283,127
2011,Alameda,All Combined,1526095,0.923006834,0.83781362,45596
2011,Alameda,Black,185834,2.371298405,3.181003584,16463
2011,Alameda,White,518416,0.882004556,0.565412186,13375
2011,Alameda,Hispanic,346490,0.996810934,0.803763441,10805
2011,Alameda,Asian/Pacific Islander,412170,0.248291572,0.200716846,3192
2011,All Combined,All Combined,37603339,1,1.000896057,1267196
2011,All Combined,Black,2203199,2.592255125,3.400537634,211457
2011,All Combined,White,15010736,0.964920273,0.845878136,464078
2011,All Combined,Hispanic,14276434,1.045102506,1.07078853,511826
2011,All Combined,Asian/Pacific Islander,5001086,0.230523918,0.227598566,38537
2011,Alpine,All Combined,1213,1.802733485,1.625448029,70
2011,Alpine,White,857,1.966742597,2.195340502,58
2011,Amador,All Combined,38033,0.807289294,1.10483871,1149
2011,Amador,White,30220,0.810933941,1.076164875,904
2011,Amador,Hispanic,4819,0.831890661,1.096774194,150
2011,Butte,All Combined,220829,1.701594533,0.939964158,10568
2011,Butte,Black,3055,6.546697039,5.015232975,610
2011,Butte,White,165677,1.75808656,0.97311828,8193
2011,Butte,Hispanic,31651,1.417767654,0.705197133,1235
2011,Butte,Asian/Pacific Islander,9686,0.780865604,0.397849462,209
2011,Calaveras,All Combined,45384,0.954441913,0.922043011,1424
2011,Calaveras,White,37755,0.967653759,0.930107527,1200
2011,Calaveras,Hispanic,4763,0.803644647,0.903225806,132
2011,Colusa,All Combined,21731,1.685649203,1.125448029,1096
2011,Colusa,Black,192,7.118451025,7.000896057,47
2011,Colusa,White,8446,2.189977221,1.379032258,541
2011,Colusa,Hispanic,12097,1.235079727,0.844086022,454
2011,Contra Costa,All Combined,1060743,0.662870159,0.914874552,26447
2011,Contra Costa,Black,95147,1.786788155,3.617383513,7649
2011,Contra Costa,White,502900,0.63690205,0.732078853,11177
2011,Contra Costa,Hispanic,261975,0.621867882,0.77688172,5903
2011,Contra Costa,Asian/Pacific Islander,158889,0.116173121,0.130824373,643
2011,Del Norte,All Combined,28831,1.703416856,1.699820789,1633
2011,Del Norte,Black,1065,0.769931663,1.094086022,31
2011,Del Norte,White,18590,2.220501139,2.163978495,1362
2011,Del Norte,Hispanic,5158,0.265148064,0.416666667,54
2011,El Dorado,All Combined,181490,0.979498861,0.905017921,5740
2011,El Dorado,Black,1325,2.716173121,4.463261649,145
2011,El Dorado,White,144778,1.030979499,0.941756272,4803
2011,El Dorado,Hispanic,22287,0.840091116,0.724014337,591
2011,El Dorado,Asian/Pacific Islander,6573,0.401822323,0.517921147,96
2011,Fresno,All Combined,940205,1.088382688,1.649641577,39984
2011,Fresno,Black,45877,2.854214123,4.683691756,5291
2011,Fresno,White,305324,0.790432802,1.271505376,9718
2011,Fresno,Hispanic,476336,1.260136674,1.815412186,22913
2011,Fresno,Asian/Pacific Islander,90390,0.365831435,0.735663082,1475
2011,Glenn,All Combined,28461,1.317539863,1.508064516,1402
2011,Glenn,Black,214,5.748063781,5.024193548,39
2011,Glenn,White,15729,1.416400911,1.606630824,842
2011,Glenn,Hispanic,10805,1.121640091,1.318996416,453
2011,Humboldt,All Combined,136653,2.167653759,1.311827957,8738
2011,Humboldt,Black,1455,6.919817768,4.249103943,304
2011,Humboldt,White,105312,2.259681093,1.340501792,6992
2011,Humboldt,Hispanic,13718,1.225512528,0.992831541,530
2011,Humboldt,Asian/Pacific Islander,3318,1.317995444,0.836917563,129
2011,Imperial,All Combined,177456,1.340774487,1.339605735,7905
2011,Imperial,Black,5211,1.757175399,2.235663082,336
2011,Imperial,White,24317,1.76309795,1.783154122,1427
2011,Imperial,Hispanic,142771,1.228246014,1.23655914,5842
2011,Imperial,Asian/Pacific Islander,2418,0.376765376,0.518817204,34
2011,Inyo,All Combined,18998,1.522551253,1,847
2011,Inyo,White,12490,1.441002278,0.832437276,511
2011,Inyo,Hispanic,3771,1.1476082,0.784050179,128
2011,Kern,All Combined,853130,1.396810934,1.517921147,41587
2011,Kern,Black,46588,3.272892939,4.197132616,5602
2011,Kern,White,324818,1.404100228,1.445340502,15550
2011,Kern,Hispanic,425463,1.251025057,1.431003584,19042
2011,Kern,Asian/Pacific Islander,34851,0.258769932,0.339605735,337
2011,Kings,All Combined,153365,1.70022779,1.115591398,8045
2011,Kings,Black,10325,2.461958998,1.596774194,790
2011,Kings,White,53914,1.394077449,0.990143369,2315
2011,Kings,Hispanic,78920,1.887471526,1.178315412,4593
2011,Kings,Asian/Pacific Islander,5506,0.761275626,0.504480287,127
2011,Lake,All Combined,64781,1.720273349,1.585125448,3612
2011,Lake,Black,1221,4.850569476,6.238351254,215
2011,Lake,White,47729,1.723006834,1.549283154,2649
2011,Lake,Hispanic,11317,1.135307517,1.211469534,435
2011,Lassen,All Combined,35015,1.005922551,0.879928315,1121
2011,Lassen,White,23455,1.227790433,1.043010753,909
2011,Lassen,Hispanic,6092,0.42642369,0.440860215,87
2011,Los Angeles,All Combined,9862211,1.006378132,1.048387097,339763
2011,Los Angeles,Black,828970,2.766742597,3.286738351,81471
2011,Los Angeles,White,2719057,0.80501139,0.713261649,70354
2011,Los Angeles,Hispanic,4753038,1.020501139,1.092293907,169175
2011,Los Angeles,Asian/Pacific Islander,1355794,0.13667426,0.089605735,5500
2011,Madera,All Combined,152313,0.757175399,0.940860215,4136
2011,Madera,Black,5288,1.085649203,1.610215054,221
2011,Madera,White,57221,0.608200456,0.827956989,1294
2011,Madera,Hispanic,82717,0.857403189,1.009856631,2492
2011,Madera,Asian/Pacific Islander,2897,0.424601367,0.432795699,41
2011,Marin,All Combined,254579,0.889749431,0.612903226,6918
2011,Marin,Black,6829,3.435535308,4.198924731,855
2011,Marin,White,184103,0.769476082,0.443548387,4074
2011,Marin,Hispanic,40796,1.221867882,0.94265233,1649
2011,Marin,Asian/Pacific Islander,15111,0.28929385,0.278673835,145
2011,Mariposa,All Combined,18128,1.223690205,1.13172043,728
2011,Mariposa,White,14994,1.31571754,1.009856631,609
2011,Mariposa,Hispanic,1683,0.893394077,2.129928315,78
2011,Mendocino,All Combined,88535,1.622323462,1.404121864,4549
2011,Mendocino,Black,576,4.350341686,9.334229391,116
2011,Mendocino,White,60226,1.676993166,1.379032258,3147
2011,Mendocino,Hispanic,20153,1.155353075,1.067204301,753
2011,Mendocino,Asian/Pacific Islander,1568,1.103872437,0.685483871,50
2011,Merced,All Combined,260143,1.102505695,1.348566308,10909
2011,Merced,Black,9013,2.851025057,3.877240143,1041
2011,Merced,White,82496,0.968109339,1.318996416,3140
2011,Merced,Hispanic,143690,1.18405467,1.336021505,6281
2011,Merced,Asian/Pacific Islander,19335,0.412300683,0.667562724,353
2011,Modoc,All Combined,9731,1.076993166,0.930107527,344
2011,Modoc,White,7647,1.096127563,0.972222222,277
2011,Modoc,Hispanic,1357,0.738496583,0.660394265,33
2011,Mono,All Combined,14446,1.066059226,0.812724014,469
2011,Mono,White,9791,1.149430524,0.750896057,329
2011,Mono,Hispanic,3856,0.673348519,0.813620072,92
2011,Monterey,All Combined,419899,1.080182232,0.944444444,14596
2011,Monterey,Black,11383,2.513439636,2.691756272,978
2011,Monterey,White,136416,1.062870159,0.751792115,4357
2011,Monterey,Hispanic,235323,1.118906606,1.049283154,8714
2011,Monterey,Asian/Pacific Islander,25938,0.458314351,0.493727599,404
2011,Napa,All Combined,138349,1.015034169,1.031362007,4740
2011,Napa,Black,2656,2.864692483,6.544802867,365
2011,Napa,White,76853,0.992255125,0.974910394,2526
2011,Napa,Hispanic,45702,1.105694761,0.972222222,1650
2011,Napa,Asian/Pacific Islander,9637,0.264692483,0.418458781,101
2011,Nevada,All Combined,98924,0.934851936,0.685483871,2864
2011,Nevada,Black,378,4.218223235,3.793010753,54
2011,Nevada,White,85439,0.96309795,0.694444444,2533
2011,Nevada,Hispanic,8620,0.687015945,0.592293907,192
2011,Nevada,Asian/Pacific Islander,1269,1.00501139,0.988351254,43
2011,Orange,All Combined,3044425,0.866514806,0.724910394,84259
2011,Orange,Black,44929,2.758997722,2.656810036,4094
2011,Orange,White,1331740,0.877904328,0.682795699,36382
2011,Orange,Hispanic,1034150,1.072437358,0.945340502,36257
2011,Orange,Asian/Pacific Islander,556901,0.279726651,0.275089606,5180
2011,Placer,All Combined,356319,0.718451025,0.896953405,9226
2011,Placer,Black,4538,2.680637813,6.160394265,581
2011,Placer,White,270469,0.730751708,0.883512545,7037
2011,Placer,Hispanic,48108,0.681093394,0.72311828,1115
2011,Placer,Asian/Pacific Islander,20395,0.274715262,0.452508961,226
2011,Plumas,All Combined,20136,1.369020501,1.161290323,879
2011,Plumas,White,17030,1.43143508,1.23655914,782
2011,Plumas,Hispanic,1645,0.803189066,0.762544803,44
2011,Riverside,All Combined,2222403,0.703416856,0.836021505,56127
2011,Riverside,Black,134015,1.432346241,2.097670251,7638
2011,Riverside,White,876087,0.66332574,0.766129032,20385
2011,Riverside,Hispanic,1018375,0.719817768,0.827956989,26117
2011,Riverside,Asian/Pacific Islander,135594,0.176765376,0.196236559,835
2011,Sacramento,All Combined,1431573,0.859681093,1.067204301,44268
2011,Sacramento,Black,142244,2.31070615,3.758064516,13286
2011,Sacramento,White,690600,0.809111617,0.85125448,18868
2011,Sacramento,Hispanic,312171,0.749430524,0.945340502,8481
2011,Sacramento,Asian/Pacific Islander,217625,0.289749431,0.374551971,2300
2011,San Benito,All Combined,56141,0.814123007,0.92562724,1598
2011,San Benito,White,21324,0.698405467,0.827956989,525
2011,San Benito,Hispanic,31833,0.920273349,1.027777778,1021
2011,San Bernardino,All Combined,2053786,1.074715262,1.347670251,80270
2011,San Bernardino,Black,172977,2.148974943,3.279569892,14602
2011,San Bernardino,White,679594,1.027790433,1.373655914,25837
2011,San Bernardino,Hispanic,1018642,1.030068337,1.163082437,36976
2011,San Bernardino,Asian/Pacific Islander,131658,0.174943052,0.193548387,795
2011,San Diego,All Combined,3133057,0.984510251,0.876344086,101410
2011,San Diego,Black,152287,2.764464692,3.298387097,15208
2011,San Diego,White,1514691,0.982232346,0.738351254,45858
2011,San Diego,Hispanic,1010521,0.95808656,0.934587814,33550
2011,San Diego,Asian/Pacific Islander,346118,0.329840547,0.340501792,3966
2011,San Francisco,All Combined,816127,0.776765376,0.978494624,22837
2011,San Francisco,Black,46887,4.739863326,7.978494624,9056
2011,San Francisco,White,342243,0.824145786,0.907706093,9657
2011,San Francisco,Hispanic,124506,0.140318907,0.015232975,405
2011,San Francisco,Asian/Pacific Islander,274968,0.096583144,0.144265233,1025
2011,San Joaquin,All Combined,693371,1.064692483,1.047491039,24521
2011,San Joaquin,Black,49366,2.334851936,3.218637993,4349
2011,San Joaquin,White,246473,1.211389522,1.103942652,9653
2011,San Joaquin,Hispanic,272131,1.014578588,0.920250896,8900
2011,San Joaquin,Asian/Pacific Islander,100577,0.303416856,0.321684588,1072
2011,San Luis Obispo,All Combined,269937,1.418678815,0.812724014,10908
2011,San Luis Obispo,Black,5432,4.101138952,2.193548387,627
2011,San Luis Obispo,White,191062,1.410022779,0.795698925,7644
2011,San Luis Obispo,Hispanic,57217,1.387699317,0.873655914,2314
2011,San Luis Obispo,Asian/Pacific Islander,8673,0.682915718,0.371863799,166
2011,San Mateo,All Combined,727718,0.706605923,0.63172043,16853
2011,San Mateo,Black,19055,2.881093394,4.161290323,2121
2011,San Mateo,White,306901,0.617312073,0.432795699,5683
2011,San Mateo,Hispanic,185519,0.957175399,0.846774194,5983
2011,San Mateo,Asian/Pacific Islander,191604,0.322551253,0.35125448,2131
